"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pull and Calves","7 Mar 2024, 17:47","7 Mar 2024, 18:49","","Deadlift (Barbell)",,"",0,"warmup",20,8,,,
"Pull and Calves","7 Mar 2024, 17:47","7 Mar 2024, 18:49","","Deadlift (Barbell)",,"",1,"warmup",40,8,,,
"Pull and Calves","7 Mar 2024, 17:47","7 Mar 2024, 18:49","","Deadlift (Barbell)",,"",2,"warmup",60,5,,,
"Pull and Calves","7 Mar 2024, 17:47","7 Mar 2024, 18:49","","Deadlift (Barbell)",,"",3,"normal",100,6,,,
"Pull and Calves","7 Mar 2024, 17:47","7 Mar 2024, 18:49","","Deadlift (Barbell)",,"",4,"normal",110,6,,,
"Pull and Calves","7 Mar 2024, 17:47","7 Mar 2024, 18:49","","Deadlift (Barbell)",,"",5,"normal",110,6,,,
"Pull and Calves","7 Mar 2024, 17:47","7 Mar 2024, 18:49","","Deadlift (Barbell)",,"",6,"normal",120,5,,,
"Pull and Calves","7 Mar 2024, 17:47","7 Mar 2024, 18:49","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",45,8,,,
"Pull and Calves","7 Mar 2024, 17:47","7 Mar 2024, 18:49","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",50,8,,,
"Pull and Calves","7 Mar 2024, 17:47","7 Mar 2024, 18:49","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",55,8,,,
"Pull and Calves","7 Mar 2024, 17:47","7 Mar 2024, 18:49","","Seated Cable Row - V Grip (Cable)",,"",3,"normal",55,8,,,
"Pull and Calves","7 Mar 2024, 17:47","7 Mar 2024, 18:49","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",55,8,,,
"Pull and Calves","7 Mar 2024, 17:47","7 Mar 2024, 18:49","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",55,8,,,
"Pull and Calves","7 Mar 2024, 17:47","7 Mar 2024, 18:49","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",50,7,,,
"Pull and Calves","7 Mar 2024, 17:47","7 Mar 2024, 18:49","","Dumbbell Row",,"",0,"normal",30,6,,,
"Pull and Calves","7 Mar 2024, 17:47","7 Mar 2024, 18:49","","Dumbbell Row",,"",1,"normal",30,8,,,
"Pull and Calves","7 Mar 2024, 17:47","7 Mar 2024, 18:49","","Dumbbell Row",,"",2,"normal",30,8,,,
"Push and Core","5 Mar 2024, 09:11","5 Mar 2024, 10:25","","Bench Press (Barbell)",,"",0,"warmup",20,8,,,
"Push and Core","5 Mar 2024, 09:11","5 Mar 2024, 10:25","","Bench Press (Barbell)",,"",1,"warmup",40,8,,,
"Push and Core","5 Mar 2024, 09:11","5 Mar 2024, 10:25","","Bench Press (Barbell)",,"",2,"warmup",50,6,,,
"Push and Core","5 Mar 2024, 09:11","5 Mar 2024, 10:25","","Bench Press (Barbell)",,"",3,"warmup",60,6,,,
"Push and Core","5 Mar 2024, 09:11","5 Mar 2024, 10:25","","Bench Press (Barbell)",,"",4,"warmup",70,4,,,
"Push and Core","5 Mar 2024, 09:11","5 Mar 2024, 10:25","","Bench Press (Barbell)",,"",5,"normal",80,6,,,
"Push and Core","5 Mar 2024, 09:11","5 Mar 2024, 10:25","","Bench Press (Barbell)",,"",6,"normal",80,6,,,
"Push and Core","5 Mar 2024, 09:11","5 Mar 2024, 10:25","","Bench Press (Barbell)",,"",7,"normal",80,6,,,
"Push and Core","5 Mar 2024, 09:11","5 Mar 2024, 10:25","","Incline Bench Press (Barbell)",,"",0,"normal",60,6,,,
"Push and Core","5 Mar 2024, 09:11","5 Mar 2024, 10:25","","Incline Bench Press (Barbell)",,"",1,"normal",60,6,,,
"Push and Core","5 Mar 2024, 09:11","5 Mar 2024, 10:25","","Incline Bench Press (Barbell)",,"",2,"normal",60,6,,,
"Push and Core","5 Mar 2024, 09:11","5 Mar 2024, 10:25","","Bench Press (Dumbbell)",,"",0,"normal",30,6,,,
"Push and Core","5 Mar 2024, 09:11","5 Mar 2024, 10:25","","Bench Press (Dumbbell)",,"",1,"normal",30,6,,,
"Push and Core","5 Mar 2024, 09:11","5 Mar 2024, 10:25","","Bench Press (Dumbbell)",,"",2,"normal",30,8,,,
"Push and Core","5 Mar 2024, 09:11","5 Mar 2024, 10:25","","Triceps Rope Pushdown",,"",0,"normal",45,8,,,
"Push and Core","5 Mar 2024, 09:11","5 Mar 2024, 10:25","","Triceps Rope Pushdown",,"",1,"normal",45,8,,,
"Push and Core","5 Mar 2024, 09:11","5 Mar 2024, 10:25","","Triceps Rope Pushdown",,"",2,"normal",45,8,,,
"Legs","2 Mar 2024, 12:13","2 Mar 2024, 13:27","","Leg Press (Machine)",,"",0,"warmup",25,8,,,
"Legs","2 Mar 2024, 12:13","2 Mar 2024, 13:27","","Leg Press (Machine)",,"",1,"warmup",50,8,,,
"Legs","2 Mar 2024, 12:13","2 Mar 2024, 13:27","","Leg Press (Machine)",,"",2,"warmup",90,8,,,
"Legs","2 Mar 2024, 12:13","2 Mar 2024, 13:27","","Leg Press (Machine)",,"",3,"normal",130,6,,,
"Legs","2 Mar 2024, 12:13","2 Mar 2024, 13:27","","Leg Press (Machine)",,"",4,"normal",140,6,,,
"Legs","2 Mar 2024, 12:13","2 Mar 2024, 13:27","","Leg Press (Machine)",,"",5,"normal",150,6,,,
"Legs","2 Mar 2024, 12:13","2 Mar 2024, 13:27","","Leg Press (Machine)",,"",6,"normal",150,6,,,
"Legs","2 Mar 2024, 12:13","2 Mar 2024, 13:27","","Leg Press (Machine)",,"",7,"normal",165,5,,,
"Legs","2 Mar 2024, 12:13","2 Mar 2024, 13:27","","Leg Extension (Machine)",,"",0,"normal",40,6,,,
"Legs","2 Mar 2024, 12:13","2 Mar 2024, 13:27","","Leg Extension (Machine)",,"",1,"normal",40,6,,,
"Legs","2 Mar 2024, 12:13","2 Mar 2024, 13:27","","Leg Extension (Machine)",,"",2,"normal",40,5,,,
"Legs","2 Mar 2024, 12:13","2 Mar 2024, 13:27","","Seated Calf Raise",,"",0,"normal",40,8,,,
"Legs","2 Mar 2024, 12:13","2 Mar 2024, 13:27","","Seated Calf Raise",,"",1,"normal",40,8,,,
"Legs","2 Mar 2024, 12:13","2 Mar 2024, 13:27","","Seated Calf Raise",,"",2,"normal",40,8,,,
"Legs","2 Mar 2024, 12:13","2 Mar 2024, 13:27","","Kettlebell Foot Raise",,"",0,"normal",4,10,,,
"Legs","2 Mar 2024, 12:13","2 Mar 2024, 13:27","","Kettlebell Foot Raise",,"",1,"normal",4,10,,,
"Legs","2 Mar 2024, 12:13","2 Mar 2024, 13:27","","Preacher Curl (Barbell)",,"",0,"normal",20,8,,,
"Legs","2 Mar 2024, 12:13","2 Mar 2024, 13:27","","Preacher Curl (Barbell)",,"",1,"normal",20,8,,,
"Upper Body and Core","29 Feb 2024, 09:07","29 Feb 2024, 10:17","","Bench Press - Close Grip (Barbell)",,"",0,"warmup",20,10,,,
"Upper Body and Core","29 Feb 2024, 09:07","29 Feb 2024, 10:17","","Bench Press - Close Grip (Barbell)",,"",1,"warmup",40,8,,,
"Upper Body and Core","29 Feb 2024, 09:07","29 Feb 2024, 10:17","","Bench Press - Close Grip (Barbell)",,"",2,"warmup",50,8,,,
"Upper Body and Core","29 Feb 2024, 09:07","29 Feb 2024, 10:17","","Bench Press - Close Grip (Barbell)",,"",3,"normal",75,6,,,
"Upper Body and Core","29 Feb 2024, 09:07","29 Feb 2024, 10:17","","Bench Press - Close Grip (Barbell)",,"",4,"normal",80,6,,,
"Upper Body and Core","29 Feb 2024, 09:07","29 Feb 2024, 10:17","","Bench Press - Close Grip (Barbell)",,"",5,"normal",80,6,,,
"Upper Body and Core","29 Feb 2024, 09:07","29 Feb 2024, 10:17","","Single Arm Lateral Raise (Cable)",,"",0,"warmup",10,8,,,
"Upper Body and Core","29 Feb 2024, 09:07","29 Feb 2024, 10:17","","Single Arm Lateral Raise (Cable)",,"",1,"normal",15,8,,,
"Upper Body and Core","29 Feb 2024, 09:07","29 Feb 2024, 10:17","","Single Arm Lateral Raise (Cable)",,"",2,"normal",15,8,,,
"Upper Body and Core","29 Feb 2024, 09:07","29 Feb 2024, 10:17","","Single Arm Lateral Raise (Cable)",,"",3,"normal",15,8,,,
"Upper Body and Core","29 Feb 2024, 09:07","29 Feb 2024, 10:17","","Kettlebell Shoulder Press",,"",0,"normal",16,8,,,
"Upper Body and Core","29 Feb 2024, 09:07","29 Feb 2024, 10:17","","Kettlebell Shoulder Press",,"",1,"normal",16,8,,,
"Upper Body and Core","29 Feb 2024, 09:07","29 Feb 2024, 10:17","","Kettlebell Shoulder Press",,"",2,"normal",16,8,,,
"Upper Body and Core","29 Feb 2024, 09:07","29 Feb 2024, 10:17","","Arnold Press (Dumbbell)",,"",0,"normal",14,8,,,
"Upper Body and Core","29 Feb 2024, 09:07","29 Feb 2024, 10:17","","Arnold Press (Dumbbell)",,"",1,"normal",14,8,,,
"Upper Body and Core","29 Feb 2024, 09:07","29 Feb 2024, 10:17","","Arnold Press (Dumbbell)",,"",2,"normal",14,8,,,
"Upper Body and Core","29 Feb 2024, 09:07","29 Feb 2024, 10:17","","Russian Twist (Weighted)",,"",0,"normal",10,10,,,
"Upper Body and Core","29 Feb 2024, 09:07","29 Feb 2024, 10:17","","Russian Twist (Weighted)",,"",1,"normal",10,10,,,
"Upper Body and Core","29 Feb 2024, 09:07","29 Feb 2024, 10:17","","Russian Twist (Weighted)",,"",2,"normal",10,10,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Lat Pulldown (Cable)",,"",0,"warmup",20,8,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Lat Pulldown (Cable)",,"",1,"warmup",30,8,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Lat Pulldown (Cable)",,"",2,"warmup",40,8,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Lat Pulldown (Cable)",,"",3,"normal",50,7,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Lat Pulldown (Cable)",,"",4,"normal",50,8,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Lat Pulldown (Cable)",,"",5,"normal",55,6,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Lat Pulldown (Cable)",,"",6,"normal",55,6,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",40,8,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",50,8,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",50,8,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Seated Cable Row - V Grip (Cable)",,"",3,"normal",55,8,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",50,8,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",60,8,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",60,6,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Dumbbell Row",,"",0,"normal",30,6,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Dumbbell Row",,"",1,"normal",30,8,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Dumbbell Row",,"",2,"normal",30,8,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Dumbbell Row",,"",3,"normal",30,8,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Calf Press (Machine)",,"",0,"normal",100,5,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Calf Press (Machine)",,"",1,"normal",100,10,,,
"Pull and Calves","27 Feb 2024, 09:01","27 Feb 2024, 10:01","","Calf Press (Machine)",,"",2,"normal",100,10,,,
"Push and Core","24 Feb 2024, 14:21","24 Feb 2024, 15:17","","Bench Press (Barbell)",,"",0,"warmup",20,8,,,
"Push and Core","24 Feb 2024, 14:21","24 Feb 2024, 15:17","","Bench Press (Barbell)",,"",1,"warmup",40,8,,,
"Push and Core","24 Feb 2024, 14:21","24 Feb 2024, 15:17","","Bench Press (Barbell)",,"",2,"warmup",60,8,,,
"Push and Core","24 Feb 2024, 14:21","24 Feb 2024, 15:17","","Bench Press (Barbell)",,"",3,"normal",75,6,,,
"Push and Core","24 Feb 2024, 14:21","24 Feb 2024, 15:17","","Bench Press (Barbell)",,"",4,"normal",80,6,,,
"Push and Core","24 Feb 2024, 14:21","24 Feb 2024, 15:17","","Bench Press (Barbell)",,"",5,"normal",80,6,,,
"Push and Core","24 Feb 2024, 14:21","24 Feb 2024, 15:17","","Bench Press (Barbell)",,"",6,"normal",80,6,,,
"Push and Core","24 Feb 2024, 14:21","24 Feb 2024, 15:17","","Incline Bench Press (Barbell)",,"",0,"normal",60,6,,,
"Push and Core","24 Feb 2024, 14:21","24 Feb 2024, 15:17","","Incline Bench Press (Barbell)",,"",1,"normal",65,6,,,
"Push and Core","24 Feb 2024, 14:21","24 Feb 2024, 15:17","","Incline Bench Press (Barbell)",,"",2,"normal",65,5,,,
"Push and Core","24 Feb 2024, 14:21","24 Feb 2024, 15:17","","Bench Press (Dumbbell)",,"",0,"normal",28,8,,,
"Push and Core","24 Feb 2024, 14:21","24 Feb 2024, 15:17","","Bench Press (Dumbbell)",,"",1,"normal",30,8,,,
"Push and Core","24 Feb 2024, 14:21","24 Feb 2024, 15:17","","Bench Press (Dumbbell)",,"",2,"normal",30,6,,,
"Push and Core","24 Feb 2024, 14:21","24 Feb 2024, 15:17","","Triceps Pushdown",,"",0,"normal",60,8,,,
"Push and Core","24 Feb 2024, 14:21","24 Feb 2024, 15:17","","Triceps Pushdown",,"",1,"normal",65,8,,,
"Push and Core","24 Feb 2024, 14:21","24 Feb 2024, 15:17","","Triceps Pushdown",,"",2,"normal",65,8,,,
"Push and Core","24 Feb 2024, 14:21","24 Feb 2024, 15:17","","Cable Crunch",,"",0,"normal",90,10,,,
"Legs","22 Feb 2024, 09:05","22 Feb 2024, 10:01","","Squat (Barbell)",,"",0,"warmup",20,8,,,
"Legs","22 Feb 2024, 09:05","22 Feb 2024, 10:01","","Squat (Barbell)",,"",1,"warmup",40,6,,,
"Legs","22 Feb 2024, 09:05","22 Feb 2024, 10:01","","Squat (Barbell)",,"",2,"warmup",60,6,,,
"Legs","22 Feb 2024, 09:05","22 Feb 2024, 10:01","","Squat (Barbell)",,"",3,"normal",80,6,,,
"Legs","22 Feb 2024, 09:05","22 Feb 2024, 10:01","","Squat (Barbell)",,"",4,"normal",80,6,,,
"Legs","22 Feb 2024, 09:05","22 Feb 2024, 10:01","","Squat (Barbell)",,"",5,"normal",80,6,,,
"Legs","22 Feb 2024, 09:05","22 Feb 2024, 10:01","","Squat (Barbell)",,"",6,"normal",100,4,,,
"Legs","22 Feb 2024, 09:05","22 Feb 2024, 10:01","","Leg Extension (Machine)",,"",0,"normal",40,6,,,
"Legs","22 Feb 2024, 09:05","22 Feb 2024, 10:01","","Leg Extension (Machine)",,"",1,"normal",45,6,,,
"Legs","22 Feb 2024, 09:05","22 Feb 2024, 10:01","","Leg Extension (Machine)",,"",2,"normal",45,5,,,
"Legs","22 Feb 2024, 09:05","22 Feb 2024, 10:01","","Deadlift (Smith Machine)",,"",0,"normal",60,6,,,
"Legs","22 Feb 2024, 09:05","22 Feb 2024, 10:01","","Deadlift (Smith Machine)",,"",1,"normal",70,6,,,
"Legs","22 Feb 2024, 09:05","22 Feb 2024, 10:01","","Deadlift (Smith Machine)",,"",2,"normal",70,8,,,
"Legs","22 Feb 2024, 09:05","22 Feb 2024, 10:01","","Kettlebell Foot Raise",,"",0,"normal",4,10,,,
"Legs","22 Feb 2024, 09:05","22 Feb 2024, 10:01","","Kettlebell Foot Raise",,"",1,"normal",4,10,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Bench Press - Close Grip (Barbell)",,"",0,"warmup",20,10,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Bench Press - Close Grip (Barbell)",,"",1,"warmup",40,8,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Bench Press - Close Grip (Barbell)",,"",2,"warmup",50,8,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Bench Press - Close Grip (Barbell)",,"",3,"warmup",60,6,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Bench Press - Close Grip (Barbell)",,"",4,"normal",75,6,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Bench Press - Close Grip (Barbell)",,"",5,"normal",75,6,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Bench Press - Close Grip (Barbell)",,"",6,"normal",75,6,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Single Arm Lateral Raise (Cable)",,"",0,"warmup",10,8,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Single Arm Lateral Raise (Cable)",,"",1,"normal",15,8,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Single Arm Lateral Raise (Cable)",,"",2,"normal",15,8,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Single Arm Lateral Raise (Cable)",,"",3,"normal",15,8,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Kettlebell Shoulder Press",,"",0,"normal",16,8,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Kettlebell Shoulder Press",,"",1,"normal",16,8,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Kettlebell Shoulder Press",,"",2,"normal",16,8,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Rear Delt Reverse Fly (Cable)",,"",0,"warmup",10,10,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Rear Delt Reverse Fly (Cable)",,"",1,"normal",15,8,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Rear Delt Reverse Fly (Cable)",,"",2,"normal",15,8,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Rear Delt Reverse Fly (Cable)",,"",3,"normal",15,8,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Arnold Press (Dumbbell)",,"",0,"normal",14,8,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Arnold Press (Dumbbell)",,"",1,"normal",14,8,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Arnold Press (Dumbbell)",,"",2,"normal",14,8,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Cable Crunch",,"",0,"normal",90,10,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Cable Crunch",,"",1,"normal",90,10,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Russian Twist (Weighted)",,"",0,"normal",10,10,,,
"Upper Body and Core","20 Feb 2024, 09:31","20 Feb 2024, 10:40","","Russian Twist (Weighted)",,"",1,"normal",10,10,,,
"Pull and Calves","17 Feb 2024, 13:59","17 Feb 2024, 14:59","","Deadlift (Barbell)",,"",0,"warmup",20,8,,,
"Pull and Calves","17 Feb 2024, 13:59","17 Feb 2024, 14:59","","Deadlift (Barbell)",,"",1,"warmup",40,8,,,
"Pull and Calves","17 Feb 2024, 13:59","17 Feb 2024, 14:59","","Deadlift (Barbell)",,"",2,"warmup",60,6,,,
"Pull and Calves","17 Feb 2024, 13:59","17 Feb 2024, 14:59","","Deadlift (Barbell)",,"",3,"warmup",80,4,,,
"Pull and Calves","17 Feb 2024, 13:59","17 Feb 2024, 14:59","","Deadlift (Barbell)",,"",4,"normal",100,6,,,
"Pull and Calves","17 Feb 2024, 13:59","17 Feb 2024, 14:59","","Deadlift (Barbell)",,"",5,"normal",100,6,,,
"Pull and Calves","17 Feb 2024, 13:59","17 Feb 2024, 14:59","","Deadlift (Barbell)",,"",6,"normal",110,6,,,
"Pull and Calves","17 Feb 2024, 13:59","17 Feb 2024, 14:59","","Lat Pulldown Cable Crossover",,"",0,"normal",100,8,,,
"Pull and Calves","17 Feb 2024, 13:59","17 Feb 2024, 14:59","","Lat Pulldown Cable Crossover",,"",1,"normal",100,10,,,
"Pull and Calves","17 Feb 2024, 13:59","17 Feb 2024, 14:59","","Lat Pulldown Cable Crossover",,"",2,"normal",100,10,,,
"Pull and Calves","17 Feb 2024, 13:59","17 Feb 2024, 14:59","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",50,8,,,
"Pull and Calves","17 Feb 2024, 13:59","17 Feb 2024, 14:59","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",50,8,,,
"Pull and Calves","17 Feb 2024, 13:59","17 Feb 2024, 14:59","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",50,8,,,
"Pull and Calves","17 Feb 2024, 13:59","17 Feb 2024, 14:59","","Dumbbell Row",,"",0,"normal",30,8,,,
"Pull and Calves","17 Feb 2024, 13:59","17 Feb 2024, 14:59","","Dumbbell Row",,"",1,"normal",30,8,,,
"Pull and Calves","17 Feb 2024, 13:59","17 Feb 2024, 14:59","","Dumbbell Row",,"",2,"normal",30,8,,,
"Push and Core","13 Feb 2024, 19:38","13 Feb 2024, 20:33","","Bench Press (Barbell)",,"",0,"warmup",20,12,,,
"Push and Core","13 Feb 2024, 19:38","13 Feb 2024, 20:33","","Bench Press (Barbell)",,"",1,"warmup",40,12,,,
"Push and Core","13 Feb 2024, 19:38","13 Feb 2024, 20:33","","Bench Press (Barbell)",,"",2,"warmup",40,10,,,
"Push and Core","13 Feb 2024, 19:38","13 Feb 2024, 20:33","","Bench Press (Barbell)",,"",3,"warmup",50,10,,,
"Push and Core","13 Feb 2024, 19:38","13 Feb 2024, 20:33","","Bench Press (Barbell)",,"",4,"warmup",60,10,,,
"Push and Core","13 Feb 2024, 19:38","13 Feb 2024, 20:33","","Bench Press (Barbell)",,"",5,"normal",75,6,,,
"Push and Core","13 Feb 2024, 19:38","13 Feb 2024, 20:33","","Bench Press (Barbell)",,"",6,"normal",75,6,,,
"Push and Core","13 Feb 2024, 19:38","13 Feb 2024, 20:33","","Bench Press (Barbell)",,"",7,"normal",80,6,,,
"Push and Core","13 Feb 2024, 19:38","13 Feb 2024, 20:33","","Incline Bench Press (Barbell)",,"",0,"normal",60,6,,,
"Push and Core","13 Feb 2024, 19:38","13 Feb 2024, 20:33","","Incline Bench Press (Barbell)",,"",1,"normal",65,6,,,
"Push and Core","13 Feb 2024, 19:38","13 Feb 2024, 20:33","","Incline Bench Press (Barbell)",,"",2,"normal",65,5,,,
"Push and Core","13 Feb 2024, 19:38","13 Feb 2024, 20:33","","Bench Press (Dumbbell)",,"",0,"normal",28,8,,,
"Push and Core","13 Feb 2024, 19:38","13 Feb 2024, 20:33","","Bench Press (Dumbbell)",,"",1,"normal",28,8,,,
"Push and Core","13 Feb 2024, 19:38","13 Feb 2024, 20:33","","Bench Press (Dumbbell)",,"",2,"normal",28,7,,,
"Push and Core","13 Feb 2024, 19:38","13 Feb 2024, 20:33","","Triceps Pushdown",,"",0,"normal",55,8,,,
"Push and Core","13 Feb 2024, 19:38","13 Feb 2024, 20:33","","Triceps Pushdown",,"",1,"normal",60,8,,,
"Push and Core","13 Feb 2024, 19:38","13 Feb 2024, 20:33","","Triceps Pushdown",,"",2,"normal",60,8,,,
"Push and Core","13 Feb 2024, 19:38","13 Feb 2024, 20:33","","Triceps Pushdown",,"",3,"normal",70,6,,,
"Push and Core","13 Feb 2024, 19:38","13 Feb 2024, 20:33","","Triceps Pushdown",,"",4,"normal",70,6,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Bench Press - Close Grip (Barbell)",,"",0,"warmup",20,8,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Bench Press - Close Grip (Barbell)",,"",1,"warmup",40,8,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Bench Press - Close Grip (Barbell)",,"",2,"warmup",50,8,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Bench Press - Close Grip (Barbell)",,"",3,"warmup",60,8,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Bench Press - Close Grip (Barbell)",,"",4,"warmup",70,6,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Bench Press - Close Grip (Barbell)",,"",5,"normal",75,6,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Bench Press - Close Grip (Barbell)",,"",6,"normal",75,6,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Bench Press - Close Grip (Barbell)",,"",7,"normal",75,6,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Single Arm Lateral Raise (Cable)",,"",0,"warmup",10,8,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Single Arm Lateral Raise (Cable)",,"",1,"normal",15,8,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Single Arm Lateral Raise (Cable)",,"",2,"normal",15,8,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Single Arm Lateral Raise (Cable)",,"",3,"normal",15,8,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Kettlebell Shoulder Press",,"",0,"normal",16,8,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Kettlebell Shoulder Press",,"",1,"normal",16,8,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Kettlebell Shoulder Press",,"",2,"normal",16,8,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Rear Delt Reverse Fly (Cable)",,"",0,"warmup",5,10,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Rear Delt Reverse Fly (Cable)",,"",1,"warmup",10,8,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Rear Delt Reverse Fly (Cable)",,"",2,"normal",15,8,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Rear Delt Reverse Fly (Cable)",,"",3,"normal",15,8,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Rear Delt Reverse Fly (Cable)",,"",4,"normal",15,8,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Cable Crunch",,"",0,"normal",90,10,,,
"Upper Body and Core","10 Feb 2024, 11:39","10 Feb 2024, 13:09","","Cable Crunch",,"",1,"normal",90,10,,,
