title,start_time,end_time,description,exercise_title,superset_id,exercise_notes,set_index,set_type,weight_kg,reps,distance_km,duration_seconds,rpe
"Legs, quadriceps","26 Oct 2020, 17:00","26 Oct 2020, 18:04","","Leg Press","","","3","normal","110","12","","",""
"Legs, quadriceps","26 Oct 2020, 17:00","26 Oct 2020, 18:04","","Seated Calf Raise (Plate Loaded)","","","0","normal","50","12","","",""
"Legs, quadriceps","26 Oct 2020, 17:00","26 Oct 2020, 18:04","","Seated Calf Raise (Plate Loaded)","","","1","normal","50","12","","",""
"Legs, quadriceps","26 Oct 2020, 17:00","26 Oct 2020, 18:04","","Seated Calf Raise (Plate Loaded)","","","2","normal","50","12","","",""
"Legs, quadriceps","26 Oct 2020, 17:00","26 Oct 2020, 18:04","","Overhead Press (Barbell)","","","0","normal","40","6","","",""
"Legs, quadriceps","26 Oct 2020, 17:00","26 Oct 2020, 18:04","","Overhead Press (Barbell)","","","1","normal","35","6","","",""
"Legs, quadriceps","26 Oct 2020, 17:00","26 Oct 2020, 18:04","","Overhead Press (Barbell)","","","2","normal","30","8","","",""
"Legs, quadriceps","26 Oct 2020, 17:00","26 Oct 2020, 18:04","","Arnold Press (Dumbbell)","","","0","normal","20","12","","",""
"Legs, quadriceps","26 Oct 2020, 17:00","26 Oct 2020, 18:04","","Arnold Press (Dumbbell)","","","1","normal","20","12","","",""
"Legs, quadriceps","26 Oct 2020, 17:00","26 Oct 2020, 18:04","","Arnold Press (Dumbbell)","","","2","normal","20","12","","",""
"Legs, quadriceps","26 Oct 2020, 17:00","26 Oct 2020, 18:04","","Cable Crunch","","","0","normal","50","12","","",""
"Legs, quadriceps","26 Oct 2020, 17:00","26 Oct 2020, 18:04","","Cable Crunch","","","1","normal","60","12","","",""
"Legs, quadriceps","26 Oct 2020, 17:00","26 Oct 2020, 18:04","","Cable Crunch","","","2","normal","60","12","","",""
"Legs, quadriceps","26 Oct 2020, 17:00","26 Oct 2020, 18:04","","Decline Crunch","","","0","normal","0","18","","",""
"Legs, quadriceps","26 Oct 2020, 17:00","26 Oct 2020, 18:04","","Decline Crunch","","","1","normal","0","18","","",""
"Legs, quadriceps","26 Oct 2020, 17:00","26 Oct 2020, 18:04","","Decline Crunch","","","2","normal","0","18","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Bench Press (Barbell)","","","0","normal","20","20","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Bench Press (Barbell)","","","1","normal","40","12","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Bench Press (Barbell)","","","2","normal","50","12","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Bench Press (Barbell)","","","3","normal","60","10","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Bench Press (Barbell)","","","4","normal","60","8","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Bench Press (Barbell)","","","5","normal","60","8","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Incline Bench Press (Dumbbell)","","","0","normal","32","10","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Incline Bench Press (Dumbbell)","","","1","normal","36","10","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Incline Bench Press (Dumbbell)","","","2","normal","36","10","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Incline Bench Press (Dumbbell)","","","3","normal","32","10","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Cable Crossover","","","0","normal","40","10","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Cable Crossover","","","1","normal","40","10","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Cable Crossover","","","2","normal","50","8","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Cable Crossover","","","3","normal","40","6","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Chest Dip","","","0","normal","0","10","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Chest Dip","","","1","normal","0","10","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Chest Dip","","","2","normal","0","12","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Triceps Extension (Dumbbell)","","","0","normal","18","10","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Triceps Extension (Dumbbell)","","","1","normal","18","10","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Triceps Extension (Dumbbell)","","","2","normal","16","12","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Triceps Pushdown (Cable - Straight Bar)","","","0","normal","25","10","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Triceps Pushdown (Cable - Straight Bar)","","","1","normal","25","10","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Triceps Pushdown (Cable - Straight Bar)","","","2","normal","25","10","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Knee Raise (Captain's Chair)","","","0","normal","0","12","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Knee Raise (Captain's Chair)","","","1","normal","0","12","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Knee Raise (Captain's Chair)","","","2","normal","0","12","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Russian Twist","","","0","normal","0","20","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Russian Twist","","","1","normal","0","20","","",""
"Chest, triceps","29 Oct 2020, 16:29","29 Oct 2020, 17:23","","Russian Twist","","","2","normal","0","25","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Bent Over Row (Barbell)","","","0","normal","20","20","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Bent Over Row (Barbell)","","","1","normal","50","12","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Bent Over Row (Barbell)","","","2","normal","60","12","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Bent Over Row (Barbell)","","","3","normal","60","12","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Bent Over Row (Barbell)","","","4","normal","60","10","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Lat Pulldown (Cable)","","","0","normal","25","12","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Lat Pulldown (Cable)","","","1","normal","35","12","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Lat Pulldown (Cable)","","","2","normal","35","12","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Lat Pulldown (Cable)","","","3","normal","35","12","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Seated Row (Cable)","","","0","normal","25","12","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Seated Row (Cable)","","","1","normal","50","12","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Seated Row (Cable)","","","2","normal","50","12","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Seated Row (Cable)","","","3","normal","50","12","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Bicep Curl (Barbell)","","","0","normal","20","10","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Bicep Curl (Barbell)","","","1","normal","20","8","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Bicep Curl (Barbell)","","","2","normal","15","10","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Bicep Curl (Barbell)","","","3","normal","15","10","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Concentration Curl (Dumbbell)","","","0","normal","6","10","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Concentration Curl (Dumbbell)","","","1","normal","6","10","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Concentration Curl (Dumbbell)","","","2","normal","6","10","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Knee Raise (Captain's Chair)","","","0","normal","0","12","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Knee Raise (Captain's Chair)","","","1","normal","0","12","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Knee Raise (Captain's Chair)","","","2","normal","0","15","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Russian Twist","","","0","normal","0","20","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Russian Twist","","","1","normal","0","20","","",""
"Back, biceps","31 Oct 2020, 14:56","31 Oct 2020, 15:55","","Russian Twist","","","2","normal","0","20","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Squat (Barbell)","","","0","normal","30","18","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Squat (Barbell)","","","1","normal","40","16","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Squat (Barbell)","","","2","normal","60","12","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Squat (Barbell)","","","3","normal","60","12","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Squat (Barbell)","","","4","normal","70","12","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Leg Press","","","0","normal","45","18","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Leg Press","","","1","normal","100","12","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Leg Press","","","2","normal","100","12","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Leg Press","","","3","normal","100","12","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Seated Calf Raise (Plate Loaded)","","","0","normal","45","12","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Seated Calf Raise (Plate Loaded)","","","1","normal","45","12","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Seated Calf Raise (Plate Loaded)","","","2","normal","45","12","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Overhead Press (Barbell)","","","0","normal","20","12","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Overhead Press (Barbell)","","","1","normal","25","12","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Overhead Press (Barbell)","","","2","normal","25","12","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Arnold Press (Dumbbell)","","","0","normal","20","12","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Arnold Press (Dumbbell)","","","1","normal","20","12","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Arnold Press (Dumbbell)","","","2","normal","20","12","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Front Raise (Dumbbell)","","","0","normal","20","14","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Front Raise (Dumbbell)","","","1","normal","20","14","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Front Raise (Dumbbell)","","","2","normal","20","14","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Russian Twist","","","0","normal","0","20","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Russian Twist","","","1","normal","0","20","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Russian Twist","","","2","normal","0","20","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Ab Wheel","","","0","normal","0","12","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Ab Wheel","","","1","normal","0","12","","",""
"Legs, quadriceps","02 Nov 2020, 17:53","02 Nov 2020, 18:59","","Ab Wheel","","","2","normal","0","12","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Bench Press (Barbell)","","","0","normal","20","20","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Bench Press (Barbell)","","","1","normal","40","15","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Bench Press (Barbell)","","","2","normal","50","12","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Bench Press (Barbell)","","","3","normal","55","12","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Bench Press (Barbell)","","","4","normal","60","11","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Incline Bench Press (Dumbbell)","","","0","normal","28","12","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Incline Bench Press (Dumbbell)","","","1","normal","36","12","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Incline Bench Press (Dumbbell)","","","2","normal","40","12","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Incline Bench Press (Dumbbell)","","","3","normal","40","12","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Cable Crossover","","","0","normal","40","12","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Cable Crossover","","","1","normal","50","12","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Cable Crossover","","","2","normal","50","12","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Cable Crossover","","","3","normal","50","8","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Chest Dip","","","0","normal","0","12","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Chest Dip","","","1","normal","0","12","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Chest Dip","","","2","normal","0","12","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Triceps Extension (Dumbbell)","","","0","normal","18","12","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Triceps Extension (Dumbbell)","","","1","normal","16","12","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Triceps Extension (Dumbbell)","","","2","normal","12","12","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Triceps Pushdown (Cable - Straight Bar)","","","0","normal","25","12","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Triceps Pushdown (Cable - Straight Bar)","","","1","normal","25","12","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Triceps Pushdown (Cable - Straight Bar)","","","2","normal","25","12","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Knee Raise (Captain's Chair)","","","0","normal","0","12","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Knee Raise (Captain's Chair)","","","1","normal","0","18","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Knee Raise (Captain's Chair)","","","2","normal","0","18","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Russian Twist","","","0","normal","0","20","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Russian Twist","","","1","normal","0","20","","",""
"Chest, triceps","04 Nov 2020, 09:33","04 Nov 2020, 10:31","","Russian Twist","","","2","normal","0","25","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Bent Over Row (Barbell)","","","0","normal","20","20","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Bent Over Row (Barbell)","","","1","normal","30","16","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Bent Over Row (Barbell)","","","2","normal","50","12","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Bent Over Row (Barbell)","","","3","normal","60","12","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Bent Over Row (Barbell)","","","4","normal","50","12","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Lat Pulldown (Cable)","","","0","normal","20","16","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Lat Pulldown (Cable)","","","1","normal","35","12","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Lat Pulldown (Cable)","","","2","normal","35","12","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Lat Pulldown (Cable)","","","3","normal","35","12","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Seated Row (Cable)","","","0","normal","50","12","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Seated Row (Cable)","","","1","normal","50","12","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Seated Row (Cable)","","","2","normal","50","12","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Bicep Curl (Barbell)","","","0","normal","15","12","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Bicep Curl (Barbell)","","","1","normal","15","12","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Bicep Curl (Barbell)","","","2","normal","15","12","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Concentration Curl (Dumbbell)","","","0","normal","15","12","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Concentration Curl (Dumbbell)","","","1","normal","20","12","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Concentration Curl (Dumbbell)","","","2","normal","20","12","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Ab Wheel","","","0","normal","0","12","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Ab Wheel","","","1","normal","0","12","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Ab Wheel","","","2","normal","0","12","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Russian Twist","","","0","normal","0","20","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Russian Twist","","","1","normal","0","20","","",""
"Back, biceps","06 Nov 2020, 13:52","06 Nov 2020, 15:01","","Russian Twist","","","2","normal","0","20","","",""
"Legs, quadriceps","09 Nov 2020, 17:27","09 Nov 2020, 18:26","","Squat (Barbell)","","","0","normal","20","20","","",""
"Legs, quadriceps","09 Nov 2020, 17:27","09 Nov 2020, 18:26","","Squat (Barbell)","","","1","normal","30","12","","",""
"Legs, quadriceps","09 Nov 2020, 17:27","09 Nov 2020, 18:26","","Squat (Barbell)","","","2","normal","60","12","","",""
