Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Bench Press (Barbell)",6,60.0,8,0,0,,,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Incline Bench Press (Dumbbell)",1,32.0,10,0,0,"",,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Incline Bench Press (Dumbbell)",2,36.0,10,0,0,,,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Incline Bench Press (Dumbbell)",3,36.0,10,0,0,,,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Incline Bench Press (Dumbbell)",4,32.0,10,0,0,,,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Cable Crossover",1,40.0,10,0,0,"",,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Cable Crossover",2,40.0,10,0,0,,,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Cable Crossover",3,50.0,8,0,0,,,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Cable Crossover",4,40.0,6,0,0,,,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Chest Dip",1,0,10,0,0,"",,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Chest Dip",2,0,10,0,0,,,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Chest Dip",3,0,12,0,0,,,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Triceps Extension (Dumbbell)",1,18.0,10,0,0,"",,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Triceps Extension (Dumbbell)",2,18.0,10,0,0,,,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Triceps Extension (Dumbbell)",3,16.0,12,0,0,,,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Triceps Pushdown (Cable - Straight Bar)",1,25.0,10,0,0,"",,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Triceps Pushdown (Cable - Straight Bar)",2,25.0,10,0,0,,,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Triceps Pushdown (Cable - Straight Bar)",3,25.0,10,0,0,,,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Knee Raise (Captain's Chair)",1,0,12,0,0,"",,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Knee Raise (Captain's Chair)",2,0,12,0,0,,,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Knee Raise (Captain's Chair)",3,0,12,0,0,,,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Russian Twist",1,0,20,0,0,"",,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Russian Twist",2,0,20,0,0,,,
2020-10-29 4:29:28 PM,"Chest, triceps",54m,"Russian Twist",3,0,25,0,0,,,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Bent Over Row (Barbell)",1,20.0,20,0,0,"","",
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Bent Over Row (Barbell)",2,50.0,12,0,0,,,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Bent Over Row (Barbell)",3,60.0,12,0,0,,,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Bent Over Row (Barbell)",4,60.0,12,0,0,,,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Bent Over Row (Barbell)",5,60.0,10,0,0,,,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Lat Pulldown (Cable)",1,25.0,12,0,0,"",,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Lat Pulldown (Cable)",2,35.0,12,0,0,,,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Lat Pulldown (Cable)",3,35.0,12,0,0,,,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Lat Pulldown (Cable)",4,35.0,12,0,0,,,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Seated Row (Cable)",1,25.0,12,0,0,"",,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Seated Row (Cable)",2,50.0,12,0,0,,,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Seated Row (Cable)",3,50.0,12,0,0,,,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Seated Row (Cable)",4,50.0,12,0,0,,,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Bicep Curl (Barbell)",1,20.0,10,0,0,"",,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Bicep Curl (Barbell)",2,20.0,8,0,0,,,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Bicep Curl (Barbell)",3,15.0,10,0,0,,,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Bicep Curl (Barbell)",4,15.0,10,0,0,,,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Concentration Curl (Dumbbell)",1,6.0,10,0,0,"",,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Concentration Curl (Dumbbell)",2,6.0,10,0,0,,,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Concentration Curl (Dumbbell)",3,6.0,10,0,0,,,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Knee Raise (Captain's Chair)",1,0,12,0,0,"",,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Knee Raise (Captain's Chair)",2,0,12,0,0,,,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Knee Raise (Captain's Chair)",3,0,15,0,0,,,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Russian Twist",1,0,20,0,0,"",,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Russian Twist",2,0,20,0,0,,,
2020-10-31 2:56:52 PM,"Back, biceps",59m,"Russian Twist",3,0,20,0,0,,,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Squat (Barbell)",1,30.0,18,0,0,"","",
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Squat (Barbell)",2,40.0,16,0,0,,,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Squat (Barbell)",3,60.0,12,0,0,,,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Squat (Barbell)",4,60.0,12,0,0,,,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Squat (Barbell)",5,70.0,12,0,0,,,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Leg Press",1,45.0,18,0,0,"",,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Leg Press",2,100.0,12,0,0,,,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Leg Press",3,100.0,12,0,0,,,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Leg Press",4,100.0,12,0,0,,,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Seated Calf Raise (Plate Loaded)",1,45.0,12,0,0,"",,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Seated Calf Raise (Plate Loaded)",2,45.0,12,0,0,,,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Seated Calf Raise (Plate Loaded)",3,45.0,12,0,0,,,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Overhead Press (Barbell)",1,20.0,12,0,0,"",,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Overhead Press (Barbell)",2,25.0,12,0,0,,,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Overhead Press (Barbell)",3,25.0,12,0,0,,,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Arnold Press (Dumbbell)",1,20.0,12,0,0,"",,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Arnold Press (Dumbbell)",2,20.0,12,0,0,,,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Arnold Press (Dumbbell)",3,20.0,12,0,0,,,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Front Raise (Dumbbell)",1,20.0,14,0,0,"",,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Front Raise (Dumbbell)",2,20.0,14,0,0,,,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Front Raise (Dumbbell)",3,20.0,14,0,0,,,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Russian Twist",1,0,20,0,0,"",,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Russian Twist",2,0,20,0,0,,,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Russian Twist",3,0,20,0,0,,,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Ab Wheel",1,0,12,0,0,"",,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Ab Wheel",2,0,12,0,0,,,
2020-11-02 5:53:51 PM,"Legs, quadriceps",1h 6m,"Ab Wheel",3,0,12,0,0,,,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Bench Press (Barbell)",1,20.0,20,0,0,"","",
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Bench Press (Barbell)",2,40.0,15,0,0,,,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Bench Press (Barbell)",3,50.0,12,0,0,,,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Bench Press (Barbell)",4,55.0,12,0,0,,,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Bench Press (Barbell)",5,60.0,11,0,0,,,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Incline Bench Press (Dumbbell)",1,28.0,12,0,0,"",,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Incline Bench Press (Dumbbell)",2,36.0,12,0,0,,,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Incline Bench Press (Dumbbell)",3,40.0,12,0,0,,,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Incline Bench Press (Dumbbell)",4,40.0,12,0,0,,,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Cable Crossover",1,40.0,12,0,0,"",,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Cable Crossover",2,50.0,12,0,0,,,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Cable Crossover",3,50.0,12,0,0,,,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Cable Crossover",4,50.0,8,0,0,,,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Chest Dip",1,0,12,0,0,"",,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Chest Dip",2,0,12,0,0,,,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Chest Dip",3,0,12,0,0,,,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Triceps Extension (Dumbbell)",1,18.0,12,0,0,"",,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Triceps Extension (Dumbbell)",2,16.0,12,0,0,,,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Triceps Extension (Dumbbell)",3,12.0,12,0,0,,,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Triceps Pushdown (Cable - Straight Bar)",1,25.0,12,0,0,"",,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Triceps Pushdown (Cable - Straight Bar)",2,25.0,12,0,0,,,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Triceps Pushdown (Cable - Straight Bar)",3,25.0,12,0,0,,,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Knee Raise (Captain's Chair)",1,0,12,0,0,"",,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Knee Raise (Captain's Chair)",2,0,18,0,0,,,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Knee Raise (Captain's Chair)",3,0,18,0,0,,,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Russian Twist",1,0,20,0,0,"",,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Russian Twist",2,0,20,0,0,,,
2020-11-04 9:33:24 AM,"Chest, triceps",58m,"Russian Twist",3,0,25,0,0,,,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Bent Over Row (Barbell)",1,20.0,20,0,0,"","",
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Bent Over Row (Barbell)",2,30.0,16,0,0,,,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Bent Over Row (Barbell)",3,50.0,12,0,0,,,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Bent Over Row (Barbell)",4,60.0,12,0,0,,,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Bent Over Row (Barbell)",5,50.0,12,0,0,,,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Lat Pulldown (Cable)",1,20.0,16,0,0,"",,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Lat Pulldown (Cable)",2,35.0,12,0,0,,,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Lat Pulldown (Cable)",3,35.0,12,0,0,,,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Lat Pulldown (Cable)",4,35.0,12,0,0,,,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Seated Row (Cable)",1,50.0,12,0,0,"",,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Seated Row (Cable)",2,50.0,12,0,0,,,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Seated Row (Cable)",3,50.0,12,0,0,,,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Bicep Curl (Barbell)",1,15.0,12,0,0,"",,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Bicep Curl (Barbell)",2,15.0,12,0,0,,,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Bicep Curl (Barbell)",3,15.0,12,0,0,,,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Concentration Curl (Dumbbell)",1,15.0,12,0,0,"Cable",,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Concentration Curl (Dumbbell)",2,20.0,12,0,0,,,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Concentration Curl (Dumbbell)",3,20.0,12,0,0,,,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Ab Wheel",1,0,12,0,0,"",,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Ab Wheel",2,0,12,0,0,,,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Ab Wheel",3,0,12,0,0,,,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Russian Twist",1,0,20,0,0,"",,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Russian Twist",2,0,20,0,0,,,
2020-11-06 1:52:07 PM,"Back, biceps",1h 9m,"Russian Twist",3,0,20,0,0,,,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Squat (Barbell)",1,20.0,20,0,0,"","",
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Squat (Barbell)",2,30.0,12,0,0,,,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Squat (Barbell)",3,60.0,12,0,0,,,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Squat (Barbell)",4,70.0,12,0,0,,,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Squat (Barbell)",5,70.0,12,0,0,,,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Leg Press",1,100.0,12,0,0,"",,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Leg Press",2,100.0,12,0,0,,,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Leg Press",3,100.0,12,0,0,,,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Seated Calf Raise (Plate Loaded)",1,50.0,12,0,0,"",,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Seated Calf Raise (Plate Loaded)",2,50.0,12,0,0,,,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Seated Calf Raise (Plate Loaded)",3,50.0,12,0,0,,,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Overhead Press (Barbell)",1,20.0,12,0,0,"",,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Overhead Press (Barbell)",2,25.0,12,0,0,,,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Overhead Press (Barbell)",3,25.0,12,0,0,,,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Arnold Press (Dumbbell)",1,24.0,12,0,0,"",,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Arnold Press (Dumbbell)",2,24.0,12,0,0,,,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Arnold Press (Dumbbell)",3,24.0,12,0,0,,,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Front Raise (Dumbbell)",1,20.0,16,0,0,"",,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Front Raise (Dumbbell)",2,20.0,16,0,0,,,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Front Raise (Dumbbell)",3,20.0,16,0,0,,,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Russian Twist",1,0,20,0,0,"",,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Russian Twist",2,0,20,0,0,,,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Russian Twist",3,0,20,0,0,,,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Ab Wheel",1,0,12,0,0,"",,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Ab Wheel",2,0,12,0,0,,,
2020-11-09 5:27:20 PM,"Legs, quadriceps",59m,"Ab Wheel",3,0,12,0,0,,,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Bench Press (Barbell)",1,20.0,20,0,0,"","",
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Bench Press (Barbell)",2,40.0,15,0,0,,,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Bench Press (Barbell)",3,50.0,12,0,0,,,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Bench Press (Barbell)",4,60.0,8,0,0,,,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Bench Press (Barbell)",5,50.0,12,0,0,,,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Bench Press (Barbell)",6,50.0,12,0,0,,,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Incline Bench Press (Dumbbell)",1,36.0,12,0,0,"",,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Incline Bench Press (Dumbbell)",2,40.0,10,0,0,,,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Incline Bench Press (Dumbbell)",3,36.0,12,0,0,,,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Cable Crossover",1,40.0,12,0,0,"",,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Cable Crossover",2,40.0,12,0,0,,,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Cable Crossover",3,40.0,12,0,0,,,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Chest Dip",1,0,10,0,0,"",,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Chest Dip",2,0,10,0,0,,,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Chest Dip",3,0,10,0,0,,,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Triceps Extension (Dumbbell)",1,12.0,12,0,0,"",,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Triceps Extension (Dumbbell)",2,12.0,12,0,0,,,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Triceps Extension (Dumbbell)",3,12.0,12,0,0,,,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Triceps Pushdown (Cable - Straight Bar)",1,25.0,12,0,0,"",,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Triceps Pushdown (Cable - Straight Bar)",2,25.0,12,0,0,,,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Triceps Pushdown (Cable - Straight Bar)",3,25.0,12,0,0,,,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Knee Raise (Captain's Chair)",1,0,12,0,0,"",,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Knee Raise (Captain's Chair)",2,0,14,0,0,,,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Knee Raise (Captain's Chair)",3,0,14,0,0,,,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Russian Twist",1,0,20,0,0,"",,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Russian Twist",2,0,20,0,0,,,
2020-11-12 4:15:00 PM,"Chest, triceps",1h 3m,"Russian Twist",3,0,25,0,0,,,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"Lat Pulldown (Cable)",1,25.0,12,0,0,"","",
2020-11-13 5:40:26 PM,"Back, biceps",54m,"Lat Pulldown (Cable)",2,25.0,12,0,0,,,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"Lat Pulldown (Cable)",3,35.0,12,0,0,,,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"Lat Pulldown (Cable)",4,40.0,12,0,0,,,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"Lat Pulldown (Cable)",5,40.0,12,0,0,,,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"T Bar Row",1,20.0,12,0,0,"",,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"T Bar Row",2,30.0,12,0,0,,,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"T Bar Row",3,30.0,12,0,0,,,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"T Bar Row",4,30.0,12,0,0,,,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"Seated Row (Cable)",1,45.0,12,0,0,"",,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"Seated Row (Cable)",2,45.0,12,0,0,,,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"Seated Row (Cable)",3,45.0,12,0,0,,,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"Hammer Curl (Dumbbell)",1,16.0,18,0,0,"",,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"Hammer Curl (Dumbbell)",2,16.0,18,0,0,,,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"Hammer Curl (Dumbbell)",3,16.0,18,0,0,,,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"Preacher Curl (Barbell)",1,10.0,12,0,0,"",,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"Preacher Curl (Barbell)",2,15.0,12,0,0,,,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"Preacher Curl (Barbell)",3,15.0,12,0,0,,,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"Knee Raise (Captain's Chair)",1,0,16,0,0,"",,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"Knee Raise (Captain's Chair)",2,0,16,0,0,,,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"Knee Raise (Captain's Chair)",3,0,16,0,0,,,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"Russian Twist",1,0,20,0,0,"",,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"Russian Twist",2,0,20,0,0,,,
2020-11-13 5:40:26 PM,"Back, biceps",54m,"Russian Twist",3,0,20,0,0,,,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Squat (Barbell)",1,40.0,12,0,0,"","",
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Squat (Barbell)",2,60.0,12,0,0,,,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Squat (Barbell)",3,70.0,12,0,0,,,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Squat (Barbell)",4,70.0,12,0,0,,,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Leg Press",1,60.0,12,0,0,"",,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Leg Press",2,90.0,12,0,0,,,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Leg Press",3,105.0,12,0,0,,,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Leg Press",4,105.0,12,0,0,,,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Leg Press",5,120.0,12,0,0,,,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Seated Calf Raise (Plate Loaded)",1,40.0,16,0,0,"",,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Seated Calf Raise (Plate Loaded)",2,40.0,16,0,0,,,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Seated Calf Raise (Plate Loaded)",3,40.0,14,0,0,,,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Overhead Press (Barbell)",1,20.0,12,0,0,"",,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Overhead Press (Barbell)",2,25.0,12,0,0,,,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Overhead Press (Barbell)",3,25.0,12,0,0,,,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Arnold Press (Dumbbell)",1,24.0,12,0,0,"",,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Arnold Press (Dumbbell)",2,28.0,12,0,0,,,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Arnold Press (Dumbbell)",3,28.0,12,0,0,,,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Front Raise (Dumbbell)",1,24.0,16,0,0,"",,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Front Raise (Dumbbell)",2,24.0,16,0,0,,,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Front Raise (Dumbbell)",3,24.0,16,0,0,,,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Russian Twist",1,0,20,0,0,"",,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Russian Twist",2,0,20,0,0,,,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Russian Twist",3,0,20,0,0,,,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Knee Raise (Captain's Chair)",1,0,16,0,0,"",,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Knee Raise (Captain's Chair)",2,0,16,0,0,,,
2020-11-16 6:14:11 PM,"Legs, quadriceps",1h 4m,"Knee Raise (Captain's Chair)",3,0,16,0,0,,,
2020-11-18 10:05:00 AM,"Chest, triceps",1h,"Bench Press (Barbell)",1,20.0,20,0,0,"","",
2020-11-18 10:05:00 AM,"Chest, triceps",1h,"Bench Press (Barbell)",2,40.0,12,0,0,,,
2020-11-18 10:05:00 AM,"Chest, triceps",1h,"Bench Press (Barbell)",3,50.0,12,0,0,,,
2020-11-18 10:05:00 AM,"Chest, triceps",1h,"Bench Press (Barbell)",4,55.0,12,0,0,,,
2020-11-18 10:05:00 AM,"Chest, triceps",1h,"Bench Press (Barbell)",5,60.0,8,0,0,,,
2020-11-18 10:05:00 AM,"Chest, triceps",1h,"Bench Press (Barbell)",6,60.0,8,0,0,,,
2020-11-18 10:05:00 AM,"Chest, triceps",1h,"Incline Bench Press (Dumbbell)",1,36.0,12,0,0,"",,
2020-11-18 10:05:00 AM,"Chest, triceps",1h,"Incline Bench Press (Dumbbell)",2,40.0,12,0,0,,,
